system:index,VV,elevation,flood,month,slope,year,.geo
1_1_2_1719,-9.955381416226238,3,0,10,2.1039252281188965,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1720,-7.644214565461736,3,0,10,0.9434179663658142,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1721,-22.764013750912845,0,1,10,2.096731185913086,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1722,-7.419493020887598,24,0,10,3.8800313472747803,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1723,-10.295233205090996,4,0,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1724,-10.555410894568963,3,0,10,2.9355902671813965,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1725,1.5016778476398298,9,0,10,2.080631971359253,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1726,-14.2127550925352,5,0,10,2.6375327110290527,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1727,-12.118410553805152,-1,0,10,4.192979335784912,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1728,-11.931395464147963,5,0,10,4.196574687957764,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1729,-10.54276640922007,2,0,10,2.639033079147339,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1730,-16.853696150400644,0,0,10,2.640721082687378,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1731,-8.98999193330185,13,0,10,5.925817489624023,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1732,-11.619771654573992,1,0,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1733,-16.22522846746469,2,0,10,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1734,-9.389364643790994,16,0,10,2.099932909011841,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1735,-7.863988853806199,2,0,10,2.0937397480010986,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1736,-21.843887283561198,2,1,10,1.3226580619812012,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1737,-8.388229986700825,-3,0,10,2.6395277976989746,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1738,-7.1960145478781055,5,0,10,3.3546829223632812,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1739,-21.166080281454306,2,1,10,1.8755930662155151,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1740,-6.409728088442077,4,0,10,2.6427619457244873,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1741,-7.288422601736392,5,0,10,3.3781251907348633,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1742,-10.066570309063795,5,0,10,2.935868740081787,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1743,-9.53805444142443,1,0,10,11.833999633789062,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1744,-7.838312649120399,6,0,10,1.3223772048950195,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1745,-21.46394947062584,4,1,10,2.9345619678497314,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1746,-25.00876051315387,2,1,10,0.9447061419487,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1747,-10.46731726493403,2,0,10,3.3573882579803467,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1748,-23.05578758907634,3,1,10,4.155081748962402,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1749,-15.104877049166022,1,0,10,4.795129299163818,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1750,-9.890709188117194,-1,0,10,10.293594360351562,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1751,-14.332513908728457,0,0,10,2.096309185028076,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1752,-18.64215461353695,0,1,10,2.079209089279175,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1753,-7.565620981284703,-4,0,10,0.9379334449768066,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1754,-21.152570697514953,0,1,10,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1755,-24.204142441860363,0,1,10,2.9358232021331787,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1756,-7.939619678280317,293,0,10,34.870811462402344,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1757,-8.892060621679557,-4,0,10,3.757636308670044,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1758,-6.76273076758085,3,0,10,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1759,-7.873123249444191,0,0,10,1.3222298622131348,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1760,-9.33264041258283,-3,0,10,2.933845043182373,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1761,-7.460991479620472,6,0,10,0.9421817064285278,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1762,-9.789624563663844,-1,0,10,2.640667676925659,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1763,-8.043037135018025,3,0,10,3.3699791431427,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1764,-10.473817516654966,0,0,10,5.412147521972656,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1765,-18.291672038540916,0,1,10,1.320217251777649,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1766,-15.445115224809452,1,0,10,2.092513084411621,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1767,-7.570529621502914,5,0,10,1.3223670721054077,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1768,-16.652195270804015,1,0,10,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1769,-12.435462854332755,0,0,10,2.934659957885742,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1770,-9.467973283130222,2,0,10,5.9609785079956055,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1771,-15.053574457653372,0,0,10,0.9441983103752136,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1772,-13.292788521934417,3,0,10,3.873080015182495,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1773,-20.285494030153984,8,1,10,2.8124310970306396,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1774,-25.775687505060457,2,1,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1775,-10.533727088718193,0,0,10,1.8820122480392456,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1776,-6.827459051225797,8,0,10,3.3791253566741943,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1777,-6.9843977702169076,1,0,10,2.969343662261963,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1778,-9.742910107300029,-5,0,10,1.8800944089889526,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1779,-8.023330343547244,4,0,10,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1780,-14.313923204643213,0,0,10,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1781,-12.262482974851922,2,0,10,3.953352451324463,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1782,-7.695332287749778,5,0,10,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1783,-9.051539213220115,2,0,10,0.938994824886322,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1784,-17.765314752226228,4,1,10,2.639514923095703,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1785,-16.789042076687696,3,0,10,0.9428147077560425,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1786,-13.061353365069754,3,0,10,0.9403858780860901,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1787,-18.73584813569109,3,1,10,2.8155925273895264,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1788,-8.372715362665726,3,0,10,1.3202641010284424,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1789,-9.537911597192837,2,0,10,2.639260768890381,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1790,-11.729904901875573,6,0,10,5.855983734130859,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1791,-23.36573166912634,5,1,10,2.080080986022949,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1792,-9.072941636028407,17,0,10,2.644101619720459,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1793,-11.370864960883551,3,0,10,2.0805068016052246,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1794,-9.48379172330631,1,0,10,4.15283203125,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1795,-12.844838159722201,2,0,10,2.6460025310516357,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1796,-21.37006634539926,-2,1,10,3.3742098808288574,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1797,-22.51584485613363,1,1,10,2.9731502532958984,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1798,-24.250591955287273,3,1,10,6.63779354095459,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1799,-9.892715778090272,3,0,10,3.964179277420044,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1800,-13.306443463580907,1,0,10,2.0786049365997314,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1801,-20.807785655213856,5,1,10,1.3212188482284546,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1802,-23.5342569676111,4,1,10,2.935776948928833,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1803,-5.942809443355096,4,0,10,2.973562479019165,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1804,-8.8003480084059,4,0,10,8.352838516235352,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1805,-10.315745536490805,1,0,10,1.8757520914077759,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1806,-7.8486770795257,2,0,10,2.6370296478271484,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1807,-7.275955565702868,5,0,10,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1808,-9.702796563871445,-1,0,10,3.76665997505188,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1809,-20.434584136158232,1,1,10,6.814566612243652,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1810,-9.558888781277973,0,0,10,1.3227969408035278,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1811,-16.682244018807385,-3,0,10,4.653883457183838,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1812,-23.958879597496754,-3,1,10,0.9441624283790588,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1813,-8.366204742468499,5,0,10,3.3546061515808105,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1814,-24.248050651485645,0,1,10,2.6453981399536133,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1815,-12.346610588345794,0,0,10,3.954399824142456,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1816,-8.887872429091589,5,0,10,2.934210777282715,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1817,-22.734811567873244,0,1,10,2.080045700073242,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1818,-19.104175665177564,2,1,10,2.9730353355407715,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1819,-18.41389049603936,2,1,10,2.07895565032959,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1820,-6.725729057138477,0,0,10,2.0804522037506104,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1821,-11.218200637930702,6,0,10,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1822,-12.05551973314036,-2,0,10,4.188576698303223,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1823,-9.035508583836412,1,0,10,0.9429101943969727,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1824,-9.217742884579904,0,0,10,9.604362487792969,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1825,-19.9281426282989,5,1,10,3.8223609924316406,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1826,-13.311294039586354,2,0,10,3.8713836669921875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1827,-15.51675404335578,-1,0,10,4.182868480682373,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1828,-7.86027459682139,0,0,10,1.3218010663986206,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1829,-14.358682866766733,4,0,10,3.8214428424835205,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1830,-8.075501227007578,1,0,10,7.2449469566345215,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1831,-21.60453949927193,0,1,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1832,-8.795672727812567,6,0,10,1.8820581436157227,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1833,-22.67702663607805,1,1,10,1.8859981298446655,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1834,-6.750714865886785,2,0,10,1.3220559358596802,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1835,-10.882237410198046,6,0,10,2.094222068786621,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1836,-6.436858157998332,7,0,10,5.45074987411499,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1837,-24.28480259858352,3,1,10,2.0804903507232666,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1838,-9.375681380097664,1,0,10,3.878082752227783,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1839,-8.483392329719653,1,0,10,1.8864920139312744,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1840,-8.494170397708455,2,0,10,2.0801498889923096,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1841,-24.081767690579433,2,1,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1842,-7.702463861553585,2,0,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1843,-8.365958718056458,0,0,10,2.8212780952453613,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1844,-7.864278602455685,6,0,10,2.101628541946411,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1845,-12.294383233033832,1,0,10,2.6379897594451904,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1846,-17.6519757603378,0,1,10,0.9407302737236023,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1847,-8.089499227916509,4,0,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1848,-21.065341426975998,4,1,10,4.9937028884887695,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1849,-10.627915830532114,3,0,10,2.640287399291992,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1850,-12.300947037194902,1,0,10,1.8853603601455688,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1851,-6.905472595209022,19,0,10,1.3221088647842407,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1852,-7.15901759338906,2,0,10,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1853,-9.829095182631557,3,0,10,2.080153226852417,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1854,-7.013523813123028,1,0,10,1.3211873769760132,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1855,-6.7372916188141465,3,0,10,2.9692118167877197,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1856,-10.10924275771518,1,0,10,3.3748316764831543,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1857,-14.241323058789614,0,0,10,6.622812747955322,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1858,-20.95515109543174,0,1,10,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1859,-18.375739964806712,0,1,10,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1860,-7.925348527211137,3,0,10,2.8302900791168213,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1861,-13.554178710009158,-3,0,10,2.965315818786621,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1862,-9.636370349956254,1,0,10,1.321962833404541,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1863,-17.443849279249175,3,1,10,1.8839555978775024,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1864,-10.67296997332629,-1,0,10,2.9662957191467285,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1865,-20.080636166242382,2,1,10,3.957024335861206,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1866,-20.91259588266369,-1,1,10,4.992387294769287,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1867,-5.490171757213153,2,0,10,4.721200942993164,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1868,-14.746643248374696,2,0,10,6.687228202819824,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1869,-16.4157982526529,0,0,10,3.704791784286499,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1870,-7.632151796935138,-1,0,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1871,-11.637533427280001,6,0,10,1.3223111629486084,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1872,-8.808310938807907,1,0,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1873,-9.271912459903223,4,0,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1874,-11.039291340677675,1,0,10,1.8543341159820557,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1875,-6.597910810071059,-5,0,10,4.152737617492676,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1876,-8.722252573776506,2,0,10,2.0789873600006104,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1877,-16.234673375203162,2,0,10,2.934645652770996,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1878,-21.82871328255264,3,1,10,0.9427821040153503,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1879,-9.803207691847975,0,0,10,2.9625461101531982,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1880,-8.008406352214395,-5,0,10,3.757211685180664,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1881,-18.695662630350732,6,1,10,2.641840696334839,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1882,-12.59946052666544,1,0,10,3.875279426574707,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1883,-7.522200219616971,3,0,10,2.0798535346984863,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1884,-8.36724106460918,3,0,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1885,-8.499122284758892,8,0,10,4.155789375305176,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1886,-9.780622933561324,2,0,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1887,-10.658838007844043,0,0,10,2.0788590908050537,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1888,-10.31992370892152,1,0,10,1.320741057395935,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1889,-16.295685660045052,2,0,10,4.152500629425049,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1890,-18.328826776048707,2,1,10,2.9351706504821777,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1891,-23.420977746107226,3,1,10,1.3236178159713745,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1892,-15.309815637452402,2,0,10,2.9347667694091797,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1893,-17.290152445805937,0,1,10,1.3199845552444458,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1894,-8.559493261634488,3,0,10,2.935295581817627,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1895,-7.756878754950295,-2,0,10,3.956740140914917,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1896,-7.528100693855381,1,0,10,5.465408802032471,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1897,-5.4995704649133,4,0,10,2.0797879695892334,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1898,-13.427128857430906,0,0,10,3.7537567615509033,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1899,-13.05778033079588,-2,0,10,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1900,-7.925906165493251,2,0,10,2.0987203121185303,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1901,-18.428336428294973,3,1,10,0.9432274103164673,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1902,-19.640970056310316,1,1,10,2.7802884578704834,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1903,-8.074285989738858,2,0,10,2.642904281616211,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1904,-8.201503793559713,6,0,10,0.942497730255127,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1905,-8.84698227938087,6,0,10,5.631349086761475,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1906,-10.683255483798858,7,0,10,3.8804798126220703,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1907,-6.630988875131695,4,0,10,2.0802834033966064,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1908,-3.954933371059348,4,0,10,6.531680583953857,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1909,-19.30815223644145,6,1,10,4.200789451599121,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1910,-6.840497764982179,6,0,10,2.642784357070923,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1911,-15.051927008286437,2,0,10,0.9407473206520081,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1912,-7.31899405256266,4,0,10,1.3200480937957764,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1913,-9.03448380077943,5,0,10,2.103720188140869,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1914,-7.632778597050923,5,0,10,2.935563325881958,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1915,-10.279633984292271,4,0,10,2.0929691791534424,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1916,-10.108367974841437,40,0,10,2.644011974334717,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1917,-22.26860920129894,2,1,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1918,-10.50153794460984,1,0,10,0.9396761059761047,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1919,-12.097506626733026,3,0,10,6.214240550994873,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1920,-7.906848702503174,4,0,10,2.079862117767334,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1921,-18.583213948982852,0,1,10,2.93501615524292,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1922,-10.995250615146224,-1,0,10,4.671113967895508,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1923,-24.04143323487971,2,1,10,3.704791784286499,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1924,-10.954628944351715,4,0,10,2.093284845352173,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1925,-11.242817808642437,0,0,10,1.3206068277359009,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1926,-8.543045280978507,9,0,10,4.654572486877441,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1927,-15.665327677065804,-1,0,10,3.7521753311157227,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1928,-7.5039238147282585,-2,0,10,3.358933210372925,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1929,-21.321677522342934,0,1,10,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1930,-10.375044346688597,2,0,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1931,-8.16440569817081,3,0,10,1.3233774900436401,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1932,-14.317858671028253,5,0,10,8.724608421325684,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1933,-12.489645485211213,0,0,10,2.7802884578704834,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1934,-20.401208455498587,-3,1,10,3.3540451526641846,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1935,-9.21029190216348,-1,0,10,1.320637822151184,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1936,-7.874747518906844,2,0,10,1.3212132453918457,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1937,-13.236924313825396,3,0,10,2.6394267082214355,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1938,-11.767830310808113,1,0,10,1.3204963207244873,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1939,-7.433262250723423,3,0,10,0.9274099469184875,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1940,-8.319774056289152,3,0,10,0.0,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1941,-13.042681968503915,0,0,10,3.373241662979126,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
